id_transacao,id_cliente,valor,tipo,banco_origem,banco_destino,data,data_part,banco_origem_nome,banco_destino_nome,cpf_mascarado,cidade,estado
f021f47d-7382-49cf-b86a-5905f410cf83,52bd6121-efdb-4a0f-9798-db554f13201d,2222.1,PIX,104,001,2025-07-03 20:54:20.193340,2025-07-03,Caixa Econômica Federal,Banco do Brasil,***.312.***-19,Boa Ventura de São Roque,PE
3950632b-dddf-4654-87cd-5f392d85f389,a4c3122c-1dc4-41ac-a1e9-81669089e88b,2250.41,TED,237,104,2025-07-03 04:34:32.306295,2025-07-03,Bradesco,Caixa Econômica Federal,***.136.***-66,Piranga,SC
2f25f12f-2fc3-415a-9eef-07b8c424af5b,5e428a62-adf9-4b9c-8c5a-5ec9c096671f,7852.83,DOC,104,033,2025-07-03 22:14:45.726805,2025-07-03,Caixa Econômica Federal,Santander,***.267.***-50,Serra,BA
17613302-4ed0-4814-b2d3-14aea62678c1,183b52ab-e138-4ff6-8423-632b94bc4d4f,7440.55,DOC,341,001,2025-07-03 08:27:05.272663,2025-07-03,Itaú Unibanco,Banco do Brasil,***.701.***-32,Livramento,PA
229b237b-ac49-4585-a682-52e93ee0bd4b,35c7854f-72e7-4ba0-8064-d64d6c3e4827,2675.59,DOC,341,033,2025-07-03 22:47:14.481369,2025-07-03,Itaú Unibanco,Santander,***.182.***-73,Entre Rios do Oeste,GO
41edf1b6-e785-42b5-b85a-ca4269751cbf,4f127f56-6468-4d74-a00d-6f7873cda8d4,770.39,PIX,104,237,2025-07-03 19:00:41.021041,2025-07-03,Caixa Econômica Federal,Bradesco,***.964.***-28,Coromandel,PR
fb1a0577-aabf-4e14-a336-c737f0ccc99b,df613ee7-2cb6-4965-a50a-b093306c707f,195.78,TED,104,341,2025-07-03 14:33:08.003683,2025-07-03,Caixa Econômica Federal,Itaú Unibanco,***.593.***-10,Camutanga,BA
c3c4517f-3fb2-499e-a971-ea886dc3268f,d7a7ae02-f1f9-4631-a7e8-9712c77c10ad,88.11,Cartão,341,237,2025-07-03 21:54:40.513534,2025-07-03,Itaú Unibanco,Bradesco,***.934.***-73,Guamaré,MG
6be9c134-ec4d-48bf-ab31-180d25b8a55a,09b22699-ba41-47dc-ae24-d26dbe49c858,7176.28,PIX,237,341,2025-07-03 02:25:17.350497,2025-07-03,Bradesco,Itaú Unibanco,***.934.***-22,Urupema,SP
07c16863-b392-4f0d-958d-e84b555e0608,fc39fec6-8026-4046-911b-b0d25cfaf809,3939.19,PIX,104,237,2025-07-03 04:25:36.845136,2025-07-03,Caixa Econômica Federal,Bradesco,***.289.***-03,Conquista D'Oeste,PE
3723d5c5-e302-4129-b6ec-6c30bbe6a002,d6c16b15-32ae-4f13-b3ef-512ee960b410,401.67,PIX,237,001,2025-07-03 13:41:46.135885,2025-07-03,Bradesco,Banco do Brasil,***.730.***-59,Ibititá,SC
125b4436-9061-462d-85bf-3edea591521d,fd2c9a09-ffca-433e-a1f2-f1c0bac51691,7627.77,TED,001,104,2025-07-03 20:05:30.293180,2025-07-03,Banco do Brasil,Caixa Econômica Federal,***.615.***-30,Maximiliano de Almeida,SP
c85407d3-d258-481a-ae47-df5c6a9c7fbb,9d602d16-2c3d-4b9d-9156-df2adb2bb228,4045.3,Cartão,341,341,2025-07-03 01:24:54.961578,2025-07-03,Itaú Unibanco,Itaú Unibanco,***.874.***-66,Palmelo,MA
77b9ff42-0039-4e1a-8cc9-6292120609e1,00cec575-e8b0-468c-aa64-a15623534d69,7773.61,PIX,001,033,2025-07-03 03:38:51.631145,2025-07-03,Banco do Brasil,Santander,***.572.***-50,Porto Calvo,GO
94217245-1ffd-41ce-b40d-dd493dac07c2,2125a761-3cf6-4504-b666-941bc18a3392,4492.93,TED,001,033,2025-07-03 01:34:46.106051,2025-07-03,Banco do Brasil,Santander,***.235.***-06,Japaratinga,RS
ab339309-d0bf-4ddd-bef7-70a5718e70f5,87bd36cc-49d9-4109-bd2b-9534d20340e4,5584.38,PIX,001,237,2025-07-03 09:11:21.927209,2025-07-03,Banco do Brasil,Bradesco,***.351.***-62,Guaraqueçaba,SP
1dcc65a7-2627-4f4c-a961-c843641595ec,1077a315-6371-43c4-80d5-dfa57b94293d,7936.84,DOC,001,341,2025-07-03 03:52:19.825203,2025-07-03,Banco do Brasil,Itaú Unibanco,***.479.***-43,São José do Brejo do Cruz,PR
8fe35e4e-311b-4612-85a7-aef06c0b19f8,783cfcb7-c18c-42d2-82b8-a0493629a0ba,6314.4,TED,033,001,2025-07-03 07:15:21.891124,2025-07-03,Santander,Banco do Brasil,***.894.***-48,Livramento de Nossa Senhora,MG
feef59f3-6244-4a9c-a241-f8ad37a40957,c0082b99-e079-4055-8173-41dc35da5cdf,3663.16,TED,104,237,2025-07-03 02:03:51.600057,2025-07-03,Caixa Econômica Federal,Bradesco,***.802.***-86,Terra de Areia,AL
8f2d7bc3-719e-4b1e-9a91-c6ff9a357b13,4b95e967-a555-4242-8666-2f9cea1c1cb1,1731.5,Cartão,341,237,2025-07-03 10:45:06.727092,2025-07-03,Itaú Unibanco,Bradesco,***.527.***-05,Vale de São Domingos,RS
26c60657-c09d-42fd-9323-066d24efa82f,3a457849-47f3-4c4d-88b4-0cb59f6c0fc9,4803.41,Cartão,001,341,2025-07-03 19:39:31.089368,2025-07-03,Banco do Brasil,Itaú Unibanco,***.417.***-94,Rio de Janeiro,SC
3986b340-3d4a-41ec-a4f6-b815bce4ad0e,04c3b8ff-216f-42ab-9729-53427babc8c4,2452.8,DOC,237,104,2025-07-03 18:33:21.085203,2025-07-03,Bradesco,Caixa Econômica Federal,***.870.***-78,Dionísio,PR
876bd31d-9cc8-4580-b447-962f1bf4dead,2da1083c-9882-4dc8-885f-c50e02886c84,1413.52,TED,033,033,2025-07-03 06:32:36.783159,2025-07-03,Santander,Santander,***.127.***-32,Divino de São Lourenço,PE
c21bf041-a281-4010-854f-66dd52954f25,138ae6a0-4fda-45d1-ac94-ae020da1193b,4873.88,Cartão,001,001,2025-07-03 08:19:44.352854,2025-07-03,Banco do Brasil,Banco do Brasil,***.843.***-83,Santa Rita d'Oeste,RS
11480810-0481-48af-a9b6-033393cef8cb,1005ce3a-90ea-450f-8199-29d05ce8f0b4,6331.97,PIX,341,033,2025-07-03 09:15:48.682706,2025-07-03,Itaú Unibanco,Santander,***.068.***-62,Iguaracy,PI
628dfd65-9cd3-4905-82ed-f0d8d78ac15d,721fb17a-783a-4b21-92d8-5f45e7c494cf,6722.21,TED,104,341,2025-07-03 15:49:13.621523,2025-07-03,Caixa Econômica Federal,Itaú Unibanco,***.469.***-20,Barrolândia,PI
24cbf406-fd97-4945-a833-0b64616b8f8b,a46b99f9-f7e4-4dc5-b6ef-63099b83cbe1,1154.51,TED,341,001,2025-07-03 14:54:05.136266,2025-07-03,Itaú Unibanco,Banco do Brasil,***.630.***-78,Cananéia,MT
56cba858-42ea-4a67-9797-0dd515a3e2c8,7e491551-b985-4dcb-a2f3-356ad8cdede0,7742.88,TED,104,341,2025-07-03 02:34:38.453267,2025-07-03,Caixa Econômica Federal,Itaú Unibanco,***.064.***-35,Roteiro,MG
dd08e9d9-6c68-4bc4-b6dc-f5f667fefbeb,ff8767d5-7e6c-4759-9b76-3b16901c9b55,2321.33,DOC,033,104,2025-07-03 23:48:14.358068,2025-07-03,Santander,Caixa Econômica Federal,***.125.***-50,Vargem,MG
aa7e4eaf-fb15-4778-aacd-dc1ed8faf153,044b3717-884c-4771-a0a6-008485ed3041,4803.81,Cartão,237,001,2025-07-03 13:45:03.635928,2025-07-03,Bradesco,Banco do Brasil,***.193.***-93,Jundiá,MG
332abb02-5fa4-4165-93e2-1d6b204be0c8,e84098b7-9396-4d51-9d37-2b39af5d34b4,6455.93,PIX,001,001,2025-07-03 19:05:24.924243,2025-07-03,Banco do Brasil,Banco do Brasil,***.601.***-00,Carambeí,MG
3482e4ca-2eea-4675-aaa2-d59a4174548c,15db4540-0aa9-4526-b951-3a9328565fe7,7617.4,TED,001,341,2025-07-03 14:14:48.522230,2025-07-03,Banco do Brasil,Itaú Unibanco,***.308.***-23,Mucugê,RN
18d23d75-bd28-4b8b-ac09-fc03eb4863ff,8fe13b78-5e12-42b1-b3cd-c4ad31732273,7300.78,TED,104,341,2025-07-03 14:18:21.341856,2025-07-03,Caixa Econômica Federal,Itaú Unibanco,***.605.***-16,Tailândia,GO
02439214-5b5d-4c16-bbfb-9205aa46d359,1f5e436f-408b-4a8f-8e78-25d54c4b68f9,6839.06,PIX,341,104,2025-07-03 00:53:56.479662,2025-07-03,Itaú Unibanco,Caixa Econômica Federal,***.063.***-25,Serrinha,PE
39fe2f84-7746-480d-8a4e-15a7fbc43095,1e81e7bf-290f-442f-93e5-0db722a56208,4262.27,DOC,237,001,2025-07-03 03:48:30.076272,2025-07-03,Bradesco,Banco do Brasil,***.830.***-00,Lagoa do Mato,MS
42b12d64-d31d-4531-bdc5-07074885f0ba,30ef72dc-b37d-41cc-b281-8fb4928e8e49,687.4,Cartão,033,001,2025-07-03 05:53:25.105338,2025-07-03,Santander,Banco do Brasil,***.418.***-01,Elias Fausto,RS
80a31ff5-993d-41b2-87e4-f8c6b079dc94,7e2afef7-5323-4541-a705-f3859a724479,6573.63,Cartão,033,033,2025-07-03 22:42:17.885437,2025-07-03,Santander,Santander,***.185.***-94,Piracaia,RO
1304efc4-d74d-46fe-9499-e3fd6a8f2559,a309ea08-1d6b-461a-85bc-f65b92da7055,6810.19,TED,001,001,2025-07-03 15:08:35.705038,2025-07-03,Banco do Brasil,Banco do Brasil,***.310.***-80,Cachoeira da Prata,RS
2e8799c4-c997-4bb4-82f2-9cd3940c0831,fd13a6df-2225-49d7-93b8-059d28e4f4ba,6752.57,DOC,237,001,2025-07-03 00:19:30.914161,2025-07-03,Bradesco,Banco do Brasil,***.814.***-91,Colorado do Oeste,RJ
e154e639-2bda-4cf5-915f-6bbc806e28c4,9bfcde2d-a789-41cd-8a8d-7a32534d4888,7434.87,DOC,104,237,2025-07-03 07:57:33.610117,2025-07-03,Caixa Econômica Federal,Bradesco,***.175.***-99,Ipameri,AL
73b00d43-ebe7-4049-b06e-760baf62ed53,07d11786-2850-4ace-8f63-6f9bc47e070f,5333.94,Cartão,237,001,2025-07-03 21:13:29.698038,2025-07-03,Bradesco,Banco do Brasil,***.952.***-52,Chã Grande,AL
bb17b907-6d14-47bc-8c3d-2083ddb3d7e6,d405db17-3974-415f-88ec-9394e215d60e,5308.94,DOC,104,341,2025-07-03 05:30:23.123678,2025-07-03,Caixa Econômica Federal,Itaú Unibanco,***.582.***-68,Nerópolis,MG
83d8d965-e680-4b7d-829e-e65982d0f5b9,f0ca3bbc-cb22-41da-ae81-017a01da1d9b,6927.91,PIX,104,033,2025-07-03 23:41:23.713187,2025-07-03,Caixa Econômica Federal,Santander,***.284.***-50,Júlio Borges,SC
da7d8023-4e36-4b87-8961-65f329f82341,70ab30ba-dcfe-4cce-a5e2-ef07503d8f07,7090.08,TED,104,001,2025-07-03 03:07:56.647034,2025-07-03,Caixa Econômica Federal,Banco do Brasil,***.053.***-80,Paula Freitas,PA
e965434f-394f-410d-9afd-9253e0e46d82,ddc95ca4-de74-4f3d-8a36-47abf700d45b,5880.84,DOC,001,001,2025-07-03 09:59:44.176325,2025-07-03,Banco do Brasil,Banco do Brasil,***.293.***-00,Várzea do Poço,SP
7ea34dec-acd6-4509-a114-4b2690c1bdc1,edf42ee4-47fa-4268-a7f6-8a8a7fe7b1e7,2222.94,Cartão,237,341,2025-07-03 17:15:49.839494,2025-07-03,Bradesco,Itaú Unibanco,***.240.***-25,São Bento Abade,RS
48f8b9c9-76a3-4a01-8612-64f4c24c943c,4d649441-397d-4520-b897-44a2fccb09a0,2023.44,PIX,033,237,2025-07-03 11:32:11.520030,2025-07-03,Santander,Bradesco,***.864.***-08,Antônio Carlos,BA
0f679afd-6f1f-4df5-a87b-45af76f9c102,2a903685-cfd7-41fd-8330-c88a7e4a14e7,2967.2,DOC,341,033,2025-07-03 12:37:42.369010,2025-07-03,Itaú Unibanco,Santander,***.914.***-41,Prado,BA
7f535679-946f-4a50-8493-9d297d552bea,e7568869-c56a-4a71-aacf-29b2d59ef9c4,6374.23,TED,341,001,2025-07-03 11:08:33.284259,2025-07-03,Itaú Unibanco,Banco do Brasil,***.392.***-73,Baliza,PB
ce825e91-a00f-476c-9f6b-c831198e4fc9,0f5d81c0-eb54-47d5-9d55-f97f55496ba9,313.98,PIX,001,237,2025-07-03 22:32:35.954631,2025-07-03,Banco do Brasil,Bradesco,***.810.***-04,Água Branca,RO
3d2c8d99-26bb-4ef9-b2a9-5ca23bf8b0c5,1e1484ce-47c2-4da7-b114-c77371ca9854,271.39,DOC,104,341,2025-07-03 14:23:06.140857,2025-07-03,Caixa Econômica Federal,Itaú Unibanco,***.420.***-83,Lassance,PE
6917d777-1fff-4a73-b3f0-aa04775f3f6d,0fbfeaa1-404f-43e0-bd7a-e6abcd804394,4599.86,Cartão,001,237,2025-07-03 02:45:14.365828,2025-07-03,Banco do Brasil,Bradesco,***.912.***-30,Nilópolis,CE
a25ba1cd-11f6-4c04-832a-2f699306ca07,3d2db4d8-2435-4eec-8f66-cb663fc7c0ed,1625.22,PIX,104,341,2025-07-03 03:39:47.785600,2025-07-03,Caixa Econômica Federal,Itaú Unibanco,***.184.***-28,Matinhos,MG
2fc77e66-0422-481e-9a0b-eeb92fbe6f0e,4391eca8-d431-4a30-86ff-5216d40e6f54,3598.98,Cartão,104,104,2025-07-03 10:43:01.653490,2025-07-03,Caixa Econômica Federal,Caixa Econômica Federal,***.390.***-40,Formigueiro,SC
0cc29b67-5bde-4b5e-8672-2e1ce827b56c,038bae0c-5f6e-41a4-9da3-2121d3e86473,1952.45,TED,104,104,2025-07-03 06:12:03.677188,2025-07-03,Caixa Econômica Federal,Caixa Econômica Federal,***.208.***-78,Conceição da Aparecida,RN
0f10fa1f-7392-46fa-a026-0efc654ca0a6,4e9fc986-82c8-460e-9f76-3c1e5006163f,2216.37,DOC,001,001,2025-07-03 21:11:14.826826,2025-07-03,Banco do Brasil,Banco do Brasil,***.392.***-96,Teresópolis,MG
a3aac7b1-250c-49cf-baac-b3192f98e7ab,733b2a04-99ee-491d-a51c-ea749b4b124d,340.2,DOC,341,341,2025-07-03 02:06:47.090285,2025-07-03,Itaú Unibanco,Itaú Unibanco,***.659.***-91,Manfrinópolis,SP
d5a0acd9-08fa-478d-a922-1d9408286547,a2e1e67a-8944-491a-a11c-8226495355be,2457.17,Cartão,341,341,2025-07-03 14:37:54.955174,2025-07-03,Itaú Unibanco,Itaú Unibanco,***.902.***-70,Cairu,MG
7d42bee9-d273-4acb-a744-e863137f8e45,7b632532-6bdd-461f-ab02-26a122203dee,2724.13,Cartão,001,341,2025-07-03 22:36:35.222382,2025-07-03,Banco do Brasil,Itaú Unibanco,***.453.***-83,Castelo do Piauí,SP
bca1703b-7bc5-4b5a-beb5-2629fe0eb87e,e9d45289-6a49-4390-bddb-d71642fd877f,7164.5,TED,033,001,2025-07-03 19:07:11.784268,2025-07-03,Santander,Banco do Brasil,***.874.***-92,Jaborandi,RN
1eb98834-75f1-4a96-97c8-50fe73d113f4,791ff38e-6073-48d6-9f73-a2241ff5b70b,5909.94,PIX,001,237,2025-07-03 15:06:59.932635,2025-07-03,Banco do Brasil,Bradesco,***.425.***-62,Monsenhor Gil,SP
0b9eb949-8d4c-4745-b4e4-62ce3aa4cca0,291dd5f6-f701-4986-99d1-8acdfc675684,6862.41,DOC,104,341,2025-07-03 14:50:50.935262,2025-07-03,Caixa Econômica Federal,Itaú Unibanco,***.206.***-38,Laranjeiras,MA
6c914d0d-2828-4a0e-a358-279cfee115e4,8a0743b8-aa58-496f-918c-bea4981c1f4f,5076.59,PIX,104,001,2025-07-03 19:23:44.698991,2025-07-03,Caixa Econômica Federal,Banco do Brasil,***.529.***-65,Barracão,PE
023da358-1c52-4761-859f-403dba1e7d7b,898fbbf9-f74b-4b7e-adaf-d5f6f37342ee,4203.98,PIX,237,033,2025-07-03 14:12:45.250553,2025-07-03,Bradesco,Santander,***.796.***-78,Satuba,BA
c9d2beba-a8ea-4003-b6cd-0aacf5cb55e2,37692c16-6124-449c-a51b-a064f90e2850,5184.92,DOC,001,104,2025-07-03 20:43:18.402251,2025-07-03,Banco do Brasil,Caixa Econômica Federal,***.280.***-51,Jacutinga,PR
62feb502-6637-41cc-a058-f8b6d7e9c256,dd86f8bf-d25c-44e4-898c-38738ba6e1a6,2631.92,PIX,104,001,2025-07-03 11:44:39.717475,2025-07-03,Caixa Econômica Federal,Banco do Brasil,***.840.***-00,Bombinhas,SC
40649499-f8e9-4041-90b4-97e4ffa27c6e,07bd1128-0d82-4dc7-a197-963262c8d2e5,7988.21,PIX,341,341,2025-07-03 11:47:37.957460,2025-07-03,Itaú Unibanco,Itaú Unibanco,***.129.***-06,Boa Vista do Ramos,MA
35acb7f1-fe21-4748-b0cc-c8a428cb793a,f20c2b35-ba30-454f-aba9-9051a3d8d984,7031.59,Cartão,341,033,2025-07-03 09:43:12.140905,2025-07-03,Itaú Unibanco,Santander,***.769.***-87,Triunfo,GO
26db4213-eec5-400c-82a3-bd3767d74d8f,c267bcbb-7c07-42b6-934e-70e00a43af50,6078.33,PIX,033,001,2025-07-03 08:06:10.392580,2025-07-03,Santander,Banco do Brasil,***.870.***-03,Gonçalves Dias,MG
2918afb6-658c-4a12-8e3a-53481e792306,f682ac6f-a902-4524-8537-bb15e30a8d92,3082.47,PIX,033,341,2025-07-03 07:56:51.837687,2025-07-03,Santander,Itaú Unibanco,***.642.***-62,Queimada Nova,CE
919038e2-10cd-4b7f-b80d-e9a4cb98dec8,a68fa513-18cd-4748-9b3e-7c2e6819afea,2995.32,PIX,341,237,2025-07-03 06:54:41.524774,2025-07-03,Itaú Unibanco,Bradesco,***.659.***-40,Santa Filomena,BA
cf1494de-2cc1-4bb4-aac9-fe25bfa35384,b2475011-8f27-480c-b7ce-ed720098a112,4687.43,TED,341,001,2025-07-03 13:12:16.216489,2025-07-03,Itaú Unibanco,Banco do Brasil,***.025.***-02,Amaral Ferrador,RR
1eff8ffd-f332-4060-92a3-ef77063dcf94,3ddae6f8-f142-45ac-9388-64eeb6eb3006,401.8,DOC,033,001,2025-07-03 00:37:17.785139,2025-07-03,Santander,Banco do Brasil,***.537.***-26,Romelândia,RS
73ee497d-50aa-4ba6-bb76-3c88303f2281,ab5bc856-21c4-4e04-9679-0a862279a85e,4894.51,DOC,237,033,2025-07-03 10:57:34.081813,2025-07-03,Bradesco,Santander,***.158.***-75,Novo Jardim,SP
639e5797-4e39-4ee6-be92-9ce4bbf336d9,4c5d4331-100c-42e0-8506-5b7b1c8ada21,3916.64,TED,033,001,2025-07-03 20:17:27.700503,2025-07-03,Santander,Banco do Brasil,***.416.***-42,Apuarema,TO
5cef669b-bc77-45b6-88f7-2f37489552f1,f29e7e8c-af27-4c22-9fbf-9bb1076eb53b,7533.41,PIX,341,001,2025-07-03 21:08:22.824611,2025-07-03,Itaú Unibanco,Banco do Brasil,***.483.***-17,Pacatuba,PE
ce0de9c8-8b6d-49a7-b834-3c40ebdb1dda,88a6b71c-8033-4cda-b7e2-ff6e12599a21,6958.92,DOC,341,033,2025-07-03 19:02:00.688790,2025-07-03,Itaú Unibanco,Santander,***.472.***-46,Umirim,PR
dbe180ef-b58e-45aa-90a6-b8229330dff3,eb7ba68e-21a3-41a5-9485-0fc71ad9a309,4883.52,PIX,237,341,2025-07-03 00:50:38.466718,2025-07-03,Bradesco,Itaú Unibanco,***.869.***-68,Xinguara,RS
3f29ea8c-ed77-4bfd-8b1f-0b32aec65d70,ed6f6d29-398f-45e4-bcc2-752395f6c196,5991.73,DOC,104,341,2025-07-03 19:41:10.382265,2025-07-03,Caixa Econômica Federal,Itaú Unibanco,***.756.***-73,Arabutã,RS
c3cd295d-3c3d-4a89-9a77-cee4dfece8dd,1d40cf6d-a13e-49d4-b2b3-88366a706295,539.64,PIX,237,104,2025-07-03 19:08:15.817398,2025-07-03,Bradesco,Caixa Econômica Federal,***.354.***-23,Terezinha,SP
ef8e112c-a425-4e75-98bc-0b8d8758063d,4e99e43b-95f1-4f49-bc57-da9057f341fd,6300.72,PIX,341,033,2025-07-03 06:39:42.924327,2025-07-03,Itaú Unibanco,Santander,***.621.***-00,Aracitaba,SC
48cdf49c-092f-46b0-84c6-145268c653ae,ddbfef52-051d-4002-a66c-0c298db90433,2549.38,DOC,033,341,2025-07-03 08:37:21.329596,2025-07-03,Santander,Itaú Unibanco,***.695.***-98,Anapurus,RN
8de8c9a5-e3ad-481d-bafe-71503e7c6136,f4b34f6a-089e-469a-86ad-63b17da3a157,839.45,TED,033,001,2025-07-03 14:52:57.998560,2025-07-03,Santander,Banco do Brasil,***.017.***-07,São José do Peixe,PR
49484447-d77e-4432-879d-1d30247dafc4,6d3aa124-0ade-44a0-b2b8-4a2ac801a60e,849.4,DOC,033,341,2025-07-03 09:43:20.966084,2025-07-03,Santander,Itaú Unibanco,***.527.***-55,Atalaia,BA
f3930179-8afc-462c-a7e3-5192930ce104,cebae612-dad8-437f-959c-692227bd7360,5701.7,DOC,104,104,2025-07-03 02:13:01.067145,2025-07-03,Caixa Econômica Federal,Caixa Econômica Federal,***.061.***-53,Canoinhas,MG
45fa6804-ad27-44f5-aec5-36984890647f,f6badd6b-b3e7-4982-85a9-a5d9d6857a16,4713.54,PIX,033,237,2025-07-03 09:57:51.222886,2025-07-03,Santander,Bradesco,***.840.***-01,Senador Cortes,AM
4e01fdfe-3257-4eac-91a4-fe16efd7543a,99a82265-a00b-40da-9d14-41c98f483d4b,6911.94,PIX,001,001,2025-07-03 15:08:05.909727,2025-07-03,Banco do Brasil,Banco do Brasil,***.067.***-80,Paranapoema,GO
e8ac29d8-18b9-4041-8d2e-7b8f6978939d,9be3cbad-70f8-4513-8d28-4d1bd581c89d,976.83,DOC,341,237,2025-07-03 17:03:39.923006,2025-07-03,Itaú Unibanco,Bradesco,***.952.***-59,Elias Fausto,MG
fb9ceb17-59b1-40ea-9c4c-a38e85bfd6e3,aa90b988-59c3-4641-8b58-e47136d799c8,7455.42,DOC,001,104,2025-07-03 13:51:52.604367,2025-07-03,Banco do Brasil,Caixa Econômica Federal,***.069.***-92,Machadinho D'Oeste,AM
e49991f2-e3ce-4473-a919-a0e5c291d095,ee5033c4-89e3-41a7-8fbd-46c77fc4712b,7010.16,Cartão,237,001,2025-07-03 03:55:24.527479,2025-07-03,Bradesco,Banco do Brasil,***.704.***-38,Três Forquilhas,SC
10057e42-02c4-4365-95a0-bbb2eee4f77d,de450869-670a-4734-b69a-2d234bd70d6b,5012.07,PIX,033,033,2025-07-03 08:50:42.660915,2025-07-03,Santander,Santander,***.197.***-30,São Gonçalo do Pará,ES
b3b805d5-86d6-47ab-a9c9-a54baba0499b,58295fc3-c6db-42a3-902d-18474e3fdc23,4996.73,PIX,341,001,2025-07-03 03:48:13.004042,2025-07-03,Itaú Unibanco,Banco do Brasil,***.527.***-61,São João do Paraíso,SC
88ee5885-4c4a-4aa6-b500-1d45d50e351f,340514f6-1643-4739-a5d4-ac73bb7645e6,4695.91,TED,033,001,2025-07-03 23:59:18.677689,2025-07-03,Santander,Banco do Brasil,***.513.***-80,Pedra Branca,PI
40c8995e-7db9-4fb3-9b49-f9876065c3ef,fa3511e1-034f-4b53-8ba4-6f329c067ca1,5503.6,TED,001,104,2025-07-03 10:05:11.413960,2025-07-03,Banco do Brasil,Caixa Econômica Federal,***.241.***-19,Terra Nova do Norte,PE
31ae50b4-158c-4d90-9836-ff2f2c22fbc2,ebfc83cb-4da8-4a30-97fa-aa9c9f298ac1,96.23,Cartão,001,237,2025-07-03 03:18:00.091552,2025-07-03,Banco do Brasil,Bradesco,***.129.***-60,Rio das Ostras,PA
3aba983f-0441-4341-a4f4-fb29d3268bb7,620daed7-0b5d-49ad-8779-1e1971fea4b7,5672.77,PIX,341,341,2025-07-03 11:35:48.460995,2025-07-03,Itaú Unibanco,Itaú Unibanco,***.297.***-09,Iguape,PR
a398affa-d187-4dac-8ef2-0b702333664d,db6119ec-b95a-471f-ad18-0bb91941a639,3252.47,TED,341,001,2025-07-03 10:45:33.497094,2025-07-03,Itaú Unibanco,Banco do Brasil,***.465.***-51,Paranapoema,SP
aee5cc02-5c8b-47b7-a2fb-ba7403fe4342,2c46ae00-c28c-4fe4-bf25-d9f31e898c96,2622.91,PIX,237,001,2025-07-03 20:30:16.314556,2025-07-03,Bradesco,Banco do Brasil,***.854.***-00,Presidente Bernardes,RS
221d836d-7318-498a-81e8-fbe8c02028b1,5e454d7c-051c-46bf-b402-63e4bd281851,915.96,Cartão,341,104,2025-07-03 08:05:28.327140,2025-07-03,Itaú Unibanco,Caixa Econômica Federal,***.619.***-55,Santana da Boa Vista,MT
a663dec1-5b1e-4a87-8345-264bc0a9fff6,91148d88-2bc2-424c-a64f-958b7c10f970,6907.71,DOC,104,341,2025-07-03 08:41:53.023391,2025-07-03,Caixa Econômica Federal,Itaú Unibanco,***.036.***-68,Piratuba,ES
0cffe950-6c34-47f0-ae0b-6a6e793d794d,725bb240-a043-4266-bf70-9cf2572d2bc2,6084.33,TED,237,104,2025-07-04 13:18:38.532858,2025-07-04,Bradesco,Caixa Econômica Federal,***.164.***-01,São Paulo,MG
6fbf02b7-ac84-4049-b7c2-e32f5fc96620,50d3adc3-063d-420d-9b9e-918753cfa740,7388.13,DOC,341,104,2025-07-04 09:07:58.034518,2025-07-04,Itaú Unibanco,Caixa Econômica Federal,***.614.***-55,Caçu,SE
80450ee1-1c6e-4a35-ba70-3fa8b57dd827,5d553984-869f-4ac5-b5d9-a25324163f68,3613.95,TED,001,033,2025-07-04 11:14:43.667581,2025-07-04,Banco do Brasil,Santander,***.519.***-77,Nova Roma,PE
30cb8951-a287-4c0a-b365-fe0523e85bf7,0ef45ba1-223e-47e5-9760-986e6e678f50,1534.98,DOC,237,104,2025-07-04 00:20:53.402033,2025-07-04,Bradesco,Caixa Econômica Federal,***.479.***-04,São João do Ivaí,PA
95ed0324-633c-473b-ba46-65d46accdc6e,ca86bc96-99ef-43f8-ae5d-2cbc1c42e305,6356.77,PIX,033,104,2025-07-04 04:20:15.075667,2025-07-04,Santander,Caixa Econômica Federal,***.450.***-01,São Julião,GO
59eb147e-0d17-4d40-a680-ab76b0cd3705,0b45a30d-2235-4e68-baf4-505e6451b05f,5564.99,DOC,033,104,2025-07-04 05:19:50.133423,2025-07-04,Santander,Caixa Econômica Federal,***.371.***-59,Pariconha,PB
130777a2-592c-4ae7-93bb-131ded05912e,d58ccd90-8f76-433a-9995-314dcd5b8751,6055.27,Cartão,341,001,2025-07-04 00:38:57.501150,2025-07-04,Itaú Unibanco,Banco do Brasil,***.614.***-75,Turiúba,MS
fc6b6a89-9c16-45ba-bf69-e1f1ddbff0c9,6f350e15-ed15-4777-8083-bbda9f736635,4059.02,DOC,001,001,2025-07-04 13:35:05.984737,2025-07-04,Banco do Brasil,Banco do Brasil,***.596.***-68,Bom Lugar,SP
8366a79e-ebdd-4ff2-a4b7-b00c02e15e01,58e2fb05-07f5-491c-b7bd-d8810f581923,1219.08,Cartão,001,341,2025-07-04 07:15:31.904237,2025-07-04,Banco do Brasil,Itaú Unibanco,***.725.***-59,Pirambu,RS
7aa6cc17-7d91-486f-860d-bb6e5a09d9b7,e9d09743-0290-4f1d-a47b-1b5bcc7ac0f1,3098.07,Cartão,104,033,2025-07-04 04:33:09.596846,2025-07-04,Caixa Econômica Federal,Santander,***.602.***-40,Araguapaz,SP
